code,name,market,主力控盘日期,控盘程度,main_cost_value,yesterday,open,volumn,turn_volumn,high,low,lastest_value,type,ratio
000667,美好集团,000667.sz,2015-04-09,强烈控盘,4.42,5.20,5.18,2485671,126584,5.20,5.01,5.09,2,0.152
000668,荣丰控股,000668.sz,2015-04-09,强烈控盘,13.61,19.08,18.99,31074,5965,19.67,18.65,19.46,2,0.43
000669,金鸿能源,000669.sz,2015-04-09,高度控盘,28.67,32.00,31.80,47901,15739,33.25,31.60,33.05,2,0.153
000670,盈方微,000670.sz,2015-04-09,强烈控盘,13.98,15.95,15.90,382686,61078,16.26,15.57,15.94,2,0.14
000671,阳 光 城,000671.sz,2015-03-25,强烈控盘,13.53,0,0,0,0,0,0,0,0,-1
000672,上峰水泥,000672.sz,2015-04-09,强烈控盘,9.76,10.18,10.08,128865,13222,10.42,10.01,10.40,2,0.066
000673,当代东方,000673.sz,2015-04-09,强烈控盘,20.29,27.97,28.20,56759,15976,28.79,27.40,28.70,2,0.414
000677,*ST海龙,000677.sz,2014-12-11,强烈控盘,5.19,0,0,0,0,0,0,0,0,-1
000678,襄阳轴承,000678.sz,2015-04-09,强烈控盘,7.56,8.38,8.48,116271,10139,8.80,8.48,8.79,2,0.163
000679,大连友谊,000679.sz,2015-04-09,强烈控盘,8.34,9.35,9.37,262653,26009,10.29,9.29,10.18,2,0.221
000680,山推股份,000680.sz,2015-04-09,强烈控盘,9.82,9.87,9.80,529027,52567,10.07,9.62,9.96,2,0.014
000681,视觉中国,000681.sz,2015-04-09,强烈控盘,34.18,44.29,44.40,118321,52435,46.16,43.00,45.09,2,0.319
000682,东方电子,000682.sz,2015-04-09,强烈控盘,6.37,6.94,6.88,352169,24800,7.17,6.82,7.07,2,0.11
000683,远兴能源,000683.sz,2015-04-09,强烈控盘,5.97,6.65,6.55,411626,28021,7.00,6.55,6.91,2,0.157
000685,中山公用,000685.sz,2015-04-09,强烈控盘,22.68,26.84,26.77,183113,49224,27.19,26.33,27.11,2,0.195
000686,东北证券,000686.sz,2015-04-09,强烈控盘,20.55,25.01,24.90,1194588,307109,26.58,24.70,26.45,2,0.287
000687,恒天天鹅,000687.sz,2014-09-04,中度控盘,4.99,0,0,0,0,0,0,0,0,-1
000688,建新矿业,000688.sz,2015-04-09,强烈控盘,8.97,9.78,9.68,183438,18187,10.08,9.50,10.02,2,0.117
000690,宝新能源,000690.sz,2015-04-09,强烈控盘,7.06,8.56,8.50,655758,57599,8.92,8.41,8.81,2,0.248
000691,亚太实业,000691.sz,2015-04-09,强烈控盘,7.27,8.39,8.38,189193,16416,8.97,8.30,8.83,2,0.215
000692,惠天热电,000692.sz,2015-01-30,中度控盘,4.75,0,0,0,0,0,0,0,0,-1
000693,华泽钴镍,000693.sz,2015-04-09,中度控盘,23.82,26.30,26.20,259122,68219,26.70,25.79,26.46,2,0.111
000695,滨海能源,000695.sz,2015-04-09,强烈控盘,16.74,20.80,20.80,115342,24293,21.50,20.36,20.94,2,0.251
000697,炼石有色,000697.sz,2015-04-09,强烈控盘,24.9,28.48,28.38,103797,30330,29.84,28.20,29.00,2,0.165
000698,沈阳化工,000698.sz,2015-04-09,强烈控盘,6.88,8.84,8.75,837914,72547,8.82,8.50,8.70,2,0.265
000700,模塑科技,000700.sz,2015-04-09,强烈控盘,17.32,22.71,22.60,105422,25076,24.40,22.50,23.87,2,0.378
000701,厦门信达,000701.sz,2015-04-09,强烈控盘,17.02,19.20,19.08,292878,57893,20.98,18.80,20.54,2,0.207
000702,正虹科技,000702.sz,2015-04-09,强烈控盘,10.23,12.15,12.10,76416,9476,12.70,12.00,12.62,2,0.234
000703,恒逸石化,000703.sz,2015-04-09,强烈控盘,9.5,13.07,13.10,299101,39701,13.54,12.90,13.31,2,0.401
000705,浙江震元,000705.sz,2015-04-09,强烈控盘,13.18,13.45,13.35,143065,19562,13.88,13.27,13.72,2,0.041
000707,双环科技,000707.sz,2015-04-09,强烈控盘,6.3,7.32,7.30,134401,10038,7.56,7.25,7.54,2,0.197
000708,大冶特钢,000708.sz,2015-04-09,强烈控盘,11.36,13.18,13.10,131132,17373,13.43,13.00,13.32,2,0.173
000709,河北钢铁,000709.sz,2015-04-09,强烈控盘,3.81,4.88,4.87,2802857,138859,5.05,4.81,4.94,2,0.297
000710,天兴仪表,000710.sz,2015-04-09,强烈控盘,15.75,21.50,21.57,41842,9199,22.80,21.50,22.00,2,0.397
000711,*ST京蓝,000711.sz,2015-04-09,强烈控盘,16.31,16.92,16.07,224745,36752,17.08,16.07,16.70,2,0.024
000712,锦龙股份,000712.sz,2015-04-09,强烈控盘,40.03,51.79,50.42,547268,277118,51.88,49.45,50.64,2,0.265
000713,丰乐种业,000713.sz,2015-04-09,强烈控盘,11.97,12.89,12.88,129694,17035,13.25,12.78,13.16,2,0.099
000715,中兴商业,000715.sz,2014-08-18,强烈控盘,9.91,0,0,0,0,0,0,0,0,-1
000716,黑芝麻,000716.sz,2015-04-09,强烈控盘,15.96,18.47,18.35,83930,15312,18.62,18.00,18.28,2,0.145
000717,韶钢松山,000717.sz,2015-04-09,强烈控盘,5.33,5.76,5.73,2053372,127551,6.34,5.67,6.34,2,0.189
000718,苏宁环球,000718.sz,2015-04-09,强烈控盘,7.07,9.09,9.09,969314,94762,10.00,8.91,9.98,2,0.412
000720,新能泰山,000720.sz,2015-04-09,强烈控盘,7.35,9.00,8.90,559082,49742,9.11,8.74,8.94,2,0.216
000721,西安饮食,000721.sz,2015-04-09,强烈控盘,5.99,8.39,9.23,12157,1122,9.23,9.23,9.23,2,0.541
000722,湖南发展,000722.sz,2015-04-09,强烈控盘,14.46,14.24,14.25,175468,25353,14.62,14.25,14.41,2,-0.003
000723,美锦能源,000723.sz,2015-04-09,强烈控盘,9.08,9.80,9.69,216443,22583,10.78,9.54,10.78,2,0.187
000725,京东方Ａ,000725.sz,2015-04-09,强烈控盘,3.8,4.10,4.16,7160301,303532,4.30,4.16,4.24,2,0.116
000726,鲁  泰Ａ,000726.sz,2015-04-09,强烈控盘,12.43,14.13,14.15,177500,25473,14.46,14.15,14.41,2,0.159
000727,华东科技,000727.sz,2015-04-09,强烈控盘,9.66,10.65,10.56,135789,14583,10.95,10.48,10.86,2,0.124
000728,国元证券,000728.sz,2015-04-09,强烈控盘,33.61,38.30,38.20,841267,320023,38.82,37.32,38.38,2,0.142
000729,燕京啤酒,000729.sz,2015-04-09,强烈控盘,7.82,10.02,9.85,582544,58093,10.17,9.81,10.04,2,0.284
000731,四川美丰,000731.sz,2015-04-09,强烈控盘,10.89,12.05,12.05,333321,41625,12.74,12.05,12.47,2,0.145
000732,泰禾集团,000732.sz,2015-04-09,强烈控盘,18.35,30.21,30.15,282112,88838,33.23,29.56,33.23,2,0.811
000733,振华科技,000733.sz,2015-04-09,强烈控盘,21.88,23.63,23.48,152353,36676,24.60,23.25,24.04,2,0.099
000735,罗 牛 山,000735.sz,2015-04-09,强烈控盘,8.87,8.80,8.70,598650,54077,9.17,8.65,9.06,2,0.021
000736,中房地产,000736.sz,2015-04-09,强烈控盘,11.95,14.39,14.40,92960,13699,15.16,14.10,14.82,2,0.24
000737,南风化工,000737.sz,2015-04-09,强烈控盘,5.89,7.13,7.14,169443,12280,7.36,7.02,7.28,2,0.236
000738,中航动控,000738.sz,2015-04-09,强烈控盘,19.68,22.43,22.42,347205,82070,24.18,22.25,23.79,2,0.209
000739,普洛药业,000739.sz,2015-04-03,强烈控盘,9.31,0,0,0,0,0,0,0,0,-1
000748,长城信息,000748.sz,2015-04-09,强烈控盘,38.99,53.15,53.10,67014,36035,54.50,52.06,54.20,2,0.39
000750,国海证券,000750.sz,2015-04-09,强烈控盘,18.03,19.89,19.92,960466,190552,20.14,19.50,20.00,2,0.109
000751,锌业股份,000751.sz,2015-04-09,强烈控盘,7.38,7.72,7.73,709548,56218,8.05,7.68,7.94,2,0.076
000752,西藏发展,000752.sz,2015-04-09,强烈控盘,17.55,19.20,19.19,156853,30614,19.80,19.03,19.59,2,0.116
000753,漳州发展,000753.sz,2015-04-09,强烈控盘,9.65,11.69,11.55,417444,50347,12.58,11.42,12.02,2,0.246
000756,新华制药,000756.sz,2015-04-09,强烈控盘,10.23,12.15,12.13,233361,30226,13.37,11.96,13.37,2,0.307
000757,浩物股份,000757.sz,2015-04-09,强烈控盘,9.15,10.65,10.49,280400,29342,10.64,10.30,10.45,2,0.142
000758,中色股份,000758.sz,2015-04-09,强烈控盘,18.02,20.35,20.15,285574,59099,20.98,20.11,20.94,2,0.162
000759,中百集团,000759.sz,2015-04-09,强烈控盘,8.64,10.98,10.89,182805,20987,12.00,10.77,11.49,2,0.33
000760,斯太尔,000760.sz,2015-04-09,强烈控盘,15.37,18.65,18.84,150968,28437,19.20,18.29,19.00,2,0.236
000761,本钢板材,000761.sz,2015-04-09,强烈控盘,5.47,7.39,7.39,209498,15462,7.55,7.20,7.39,2,0.351
000762,西藏矿业,000762.sz,2015-04-09,强烈控盘,17.48,18.40,18.40,219901,41371,19.29,18.40,18.90,2,0.081
000766,通化金马,000766.sz,2015-03-19,强烈控盘,7.54,0,0,0,0,0,0,0,0,-1
000767,漳泽电力,000767.sz,2015-04-09,高度控盘,5.79,6.30,6.26,542385,34288,6.37,6.17,6.36,2,0.098
000768,中航飞机,000768.sz,2015-04-09,强烈控盘,24.75,26.52,26.48,570703,154688,27.49,26.30,27.06,2,0.093
000776,广发证券,000776.sz,2015-04-09,强烈控盘,24.02,30.88,30.76,1645740,499232,30.85,29.97,30.61,2,0.274
000777,中核科技,000777.sz,2015-04-09,强烈控盘,36.73,38.11,37.70,243057,93289,38.85,37.50,38.59,2,0.051
000778,新兴铸管,000778.sz,2015-04-09,强烈控盘,5.91,7.06,7.05,1939300,139351,7.34,6.92,7.21,2,0.22
000780,平庄能源,000780.sz,2015-04-09,强烈控盘,6.32,7.21,7.21,208064,15182,7.39,7.08,7.35,2,0.163
000782,美达股份,000782.sz,2015-04-09,强烈控盘,11.17,15.30,15.20,113777,18070,16.50,15.00,16.01,2,0.433
000783,长江证券,000783.sz,2015-04-09,强烈控盘,15.46,17.46,17.20,2208905,380730,17.50,16.90,17.37,2,0.124
000785,武汉中商,000785.sz,2015-04-09,强烈控盘,10.37,12.28,12.16,105181,13106,12.67,12.01,12.56,2,0.211
000786,北新建材,000786.sz,2015-04-09,强烈控盘,26.29,0,0,0,0,0,0,0,0,-1
000788,北大医药,000788.sz,2015-04-09,强烈控盘,17.66,18.69,18.64,229352,44075,19.62,18.35,19.52,2,0.105
000789,万年青,000789.sz,2015-04-09,强烈控盘,14.51,17.18,17.10,131718,22874,17.57,17.00,17.54,2,0.209
000790,华神集团,000790.sz,2015-04-09,强烈控盘,13.53,16.35,16.25,311013,53203,17.99,16.01,17.15,2,0.268
000791,甘肃电投,000791.sz,2015-04-09,高度控盘,14.49,14.16,14.10,57209,8179,14.46,13.96,14.36,2,-0.009
000792,盐湖股份,000792.sz,2015-04-09,强烈控盘,24.64,28.15,28.10,154658,44174,29.10,27.93,28.91,2,0.173
000793,华闻传媒,000793.sz,2015-04-08,强烈控盘,14.92,0,0,0,0,0,0,0,0,-1
000795,太原刚玉,000795.sz,2015-04-09,强烈控盘,11.56,12.43,12.35,226855,29922,13.67,12.26,13.67,2,0.183
000796,易食股份,000796.sz,2014-09-01,强烈控盘,6.52,0,0,0,0,0,0,0,0,-1
000797,中国武夷,000797.sz,2015-04-09,强烈控盘,18.23,26.00,25.68,132163,36530,28.53,25.01,28.35,2,0.555
000798,中水渔业,000798.sz,2015-04-09,强烈控盘,10.91,14.12,14.40,87322,12330,14.40,13.98,14.09,2,0.291
000799,酒 鬼 酒,000799.sz,2015-04-09,强烈控盘,17.22,18.77,18.60,233117,44040,19.11,18.42,19.04,2,0.106
000800,一汽轿车,000800.sz,2015-04-09,强烈控盘,16.83,19.25,19.12,351488,67236,19.35,19.00,19.23,2,0.143
000801,四川九洲,000801.sz,2015-04-09,强烈控盘,21.52,26.86,26.78,79064,21472,27.36,26.16,27.30,2,0.269
000802,北京文化,000802.sz,2015-04-09,强烈控盘,16.92,18.66,18.54,96989,18554,19.79,18.26,19.21,2,0.135
000803,金宇车城,000803.sz,2015-04-09,强烈控盘,15.6,21.98,21.50,54126,11933,22.60,20.78,22.10,2,0.417
000806,银河投资,000806.sz,2015-04-09,强烈控盘,10.92,14.16,14.15,362039,52975,15.19,13.91,14.89,2,0.364
000807,云铝股份,000807.sz,2015-04-09,强烈控盘,7.67,9.85,9.69,482386,47557,10.17,9.50,9.91,2,0.292
000809,铁岭新城,000809.sz,2015-04-09,强烈控盘,12.36,13.73,13.71,615285,86068,14.65,13.50,14.38,2,0.163
000810,创维数字,000810.sz,2015-04-09,强烈控盘,28.47,33.22,33.20,44136,15042,34.57,32.82,34.57,2,0.214
000811,烟台冰轮,000811.sz,2015-04-09,强烈控盘,13.61,14.99,14.85,187298,28402,15.38,14.81,15.32,2,0.126
000812,陕西金叶,000812.sz,2015-04-09,强烈控盘,12.45,12.39,12.39,197461,24728,12.65,12.28,12.52,2,0.006
000813,天山纺织,000813.sz,2015-04-09,强烈控盘,9.2,11.11,10.92,99416,11062,11.28,10.90,11.25,2,0.223
000815,美利纸业,000815.sz,2015-04-09,强烈控盘,11.71,15.26,15.12,126362,19589,15.87,14.81,15.67,2,0.338
000816,江淮动力,000816.sz,2015-04-09,强烈控盘,9.61,10.24,10.23,778866,83906,11.26,10.10,11.26,2,0.172
000818,方大化工,000818.sz,2015-04-09,强烈控盘,5.2,6.07,6.04,299400,18435,6.23,6.01,6.22,2,0.196
000819,岳阳兴长,000819.sz,2015-04-09,强烈控盘,21.49,36.51,36.23,53218,20876,40.16,36.23,40.16,2,0.869
000820,金城股份,000820.sz,2015-04-09,强烈控盘,11.07,13.30,12.99,125343,16281,13.30,12.80,12.90,2,0.165
000821,京山轻机,000821.sz,2015-04-09,强烈控盘,15.66,18.63,18.45,306655,59287,20.33,18.02,20.07,2,0.282
000823,超声电子,000823.sz,2015-04-09,强烈控盘,13.68,14.46,14.40,244028,35963,14.99,14.28,14.76,2,0.079
000825,太钢不锈,000825.sz,2015-04-09,强烈控盘,4.94,6.08,6.09,1461313,90071,6.27,6.01,6.19,2,0.253
000826,桑德环境,000826.sz,2015-03-20,高度控盘,27.18,0,0,0,0,0,0,0,0,-1
000828,东莞控股,000828.sz,2015-04-09,强烈控盘,7.76,13.05,12.77,290233,37309,13.10,12.60,12.93,2,0.666
000829,天音控股,000829.sz,2015-04-09,强烈控盘,14.74,17.63,17.26,631158,117321,19.30,17.26,18.76,2,0.273
000830,鲁西化工,000830.sz,2015-04-09,强烈控盘,5.98,7.14,7.06,533972,38454,7.31,7.02,7.31,2,0.222
000831,五矿稀土,000831.sz,2015-04-09,轻度控盘,33.11,32.64,32.30,761307,257577,34.50,32.15,34.38,2,0.038
000833,贵糖股份,000833.sz,2015-04-09,强烈控盘,10.33,11.78,11.70,135735,16397,12.35,11.68,12.25,2,0.186
000835,长城动漫,000835.sz,2015-04-09,强烈控盘,15.93,16.13,15.80,254545,39889,16.00,15.22,15.90,2,-0.002
000836,鑫茂科技,000836.sz,2015-04-09,强烈控盘,11.53,15.35,15.33,62089,9702,16.01,15.25,15.69,2,0.361
000837,秦川机床,000837.sz,2015-04-09,强烈控盘,14.08,14.30,14.13,106794,15394,14.54,14.12,14.48,2,0.028
000838,国兴地产,000838.sz,2015-04-09,强烈控盘,13.04,16.39,16.00,102611,16577,16.51,15.78,16.22,2,0.244
000839,中信国安,000839.sz,2015-04-09,强烈控盘,15.93,18.48,18.48,495144,93834,19.13,18.48,18.92,2,0.188
000848,承德露露,000848.sz,2015-04-09,强烈控盘,22.47,24.68,24.72,134125,33516,25.23,24.69,25.20,2,0.121
000850,华茂股份,000850.sz,2015-04-09,强烈控盘,8.28,11.27,11.23,354464,39467,11.40,10.88,11.27,2,0.361
000851,高鸿股份,000851.sz,2015-04-09,强烈控盘,17.5,18.01,17.95,258049,47053,18.50,17.81,18.24,2,0.042
000852,江钻股份,000852.sz,2015-04-09,强烈控盘,26.57,27.00,26.60,82185,22153,27.29,26.60,26.90,2,0.012
000856,冀东装备,000856.sz,2015-04-09,强烈控盘,11.73,12.82,12.71,69001,8941,13.15,12.63,12.99,2,0.107
000858,五 粮 液,000858.sz,2015-04-09,强烈控盘,21.35,23.61,23.61,792328,189931,24.28,23.53,24.17,2,0.132
000859,国风塑业,000859.sz,2015-04-09,强烈控盘,7.31,8.44,8.45,163771,14229,8.88,8.35,8.80,2,0.204
000860,顺鑫农业,000860.sz,2015-03-04,强烈控盘,20.88,0,0,0,0,0,0,0,0,-1
000861,海印股份,000861.sz,2015-04-09,强烈控盘,13.22,17.03,17.05,443933,80573,18.73,17.05,18.54,2,0.402
000862,银星能源,000862.sz,2015-04-09,强烈控盘,9.13,10.38,10.34,105445,11105,10.78,10.26,10.61,2,0.162
000863,三湘股份,000863.sz,2015-02-12,中度控盘,7.3,0,0,0,0,0,0,0,0,-1
000868,安凯客车,000868.sz,2015-04-09,强烈控盘,8.07,10.09,10.01,313032,31769,10.43,9.73,10.17,2,0.26
000869,张  裕Ａ,000869.sz,2015-04-09,强烈控盘,34.67,44.52,44.49,70493,31914,45.89,43.90,45.81,2,0.321
000875,吉电股份,000875.sz,2015-04-09,强烈控盘,7.21,7.41,7.38,583509,43649,7.57,7.22,7.48,2,0.037
000876,新 希 望,000876.sz,2015-04-09,强烈控盘,18.32,21.21,21.30,576990,125863,22.90,20.97,22.20,2,0.212
000877,天山股份,000877.sz,2015-04-09,强烈控盘,11.3,12.29,12.25,347548,43090,12.59,12.05,12.48,2,0.104
000878,云南铜业,000878.sz,2015-04-09,强烈控盘,14.16,15.77,15.65,273492,43391,16.05,15.48,15.93,2,0.125
000880,潍柴重机,000880.sz,2015-04-09,强烈控盘,14.6,16.72,16.75,85064,14512,17.50,16.10,17.48,2,0.197
000881,大连国际,000881.sz,2015-04-09,强烈控盘,10.19,10.85,10.85,248388,28058,11.69,10.80,11.69,2,0.147
000882,华联股份,000882.sz,2015-04-09,强烈控盘,4.43,4.92,4.88,1123904,56122,5.08,4.85,5.04,2,0.138
000883,湖北能源,000883.sz,2014-11-17,强烈控盘,4.37,0,0,0,0,0,0,0,0,-1
000885,同力水泥,000885.sz,2015-04-09,强烈控盘,9.21,13.91,13.74,34663,4801,13.97,13.52,13.91,2,0.51
000886,海南高速,000886.sz,2015-04-09,强烈控盘,5.42,6.16,6.11,385335,23871,6.27,6.06,6.22,2,0.148
000887,中鼎股份,000887.sz,2015-03-11,强烈控盘,17.33,20.77,22.85,2262,516,22.85,22.85,22.85,2,0.319
000888,峨眉山Ａ,000888.sz,2015-04-09,强烈控盘,22.24,28.32,27.70,45957,12944,28.70,27.35,28.47,2,0.28
000889,茂业物流,000889.sz,2015-01-06,微弱控盘,10.32,0,0,0,0,0,0,0,0,-1
000890,法 尔 胜,000890.sz,2015-04-09,强烈控盘,9.85,11.43,11.42,126661,14524,11.64,11.15,11.51,2,0.169
000892,星美联合,000892.sz,2015-04-09,强烈控盘,8.81,9.24,9.21,157608,14711,9.44,9.02,9.38,2,0.065
000893,东凌粮油,000893.sz,2015-04-09,强烈控盘,15.9,17.88,17.75,148955,27411,18.91,17.55,18.45,2,0.16
000895,双汇发展,000895.sz,2015-04-09,强烈控盘,33.8,38.90,38.90,183436,71850,39.48,38.64,39.40,2,0.166
000897,津滨发展,000897.sz,2015-04-09,高度控盘,8.34,8.81,8.78,563535,49878,8.94,8.67,8.88,2,0.065
000898,鞍钢股份,000898.sz,2015-04-09,强烈控盘,5.29,6.56,6.53,1519280,100658,6.85,6.43,6.79,2,0.284
000899,赣能股份,000899.sz,2015-04-09,强烈控盘,7.56,11.69,12.05,649185,75289,12.05,11.28,11.49,2,0.52
000900,现代投资,000900.sz,2015-04-09,强烈控盘,7.38,8.83,8.80,282112,25185,9.05,8.67,9.04,2,0.225
000901,航天科技,000901.sz,2015-04-09,强烈控盘,34.24,33.87,33.80,121585,41747,34.68,33.40,34.30,2,0.002
000902,新洋丰,000902.sz,2015-04-09,强烈控盘,18.8,23.59,23.00,66452,15871,24.34,22.57,24.13,2,0.284
000903,云内动力,000903.sz,2015-04-09,强烈控盘,7.91,8.78,8.77,166371,14824,9.07,8.68,9.02,2,0.14
000905,厦门港务,000905.sz,2015-04-09,强烈控盘,19.03,20.72,20.67,190442,39677,21.16,20.30,20.85,2,0.096
000906,物产中拓,000906.sz,2015-04-09,强烈控盘,18.6,22.86,22.92,162460,37541,24.64,22.30,23.62,2,0.27
000908,景峰医药,000908.sz,2015-04-09,强烈控盘,17.4,22.00,22.08,59219,13151,22.78,21.72,22.23,2,0.278
000909,数源科技,000909.sz,2015-04-09,强烈控盘,11.32,13.71,13.78,66334,9163,13.99,13.52,13.80,2,0.219
000910,大亚科技,000910.sz,2015-04-09,强烈控盘,10.93,14.55,14.30,126840,18426,14.75,14.00,14.72,2,0.347
000911,南宁糖业,000911.sz,2015-04-09,强烈控盘,11.67,14.60,14.40,60044,8772,14.97,14.17,14.60,2,0.251
000912,*ST天化,000912.sz,2015-03-17,强烈控盘,8.45,0,0,0,0,0,0,0,0,-1
000913,钱江摩托,000913.sz,2015-04-09,强烈控盘,7.54,9.12,9.00,84903,7794,9.27,8.90,9.25,2,0.227
000915,山大华特,000915.sz,2015-04-09,强烈控盘,33.57,39.66,39.17,45213,18100,40.77,39.00,40.29,2,0.2
000916,华北高速,000916.sz,2015-04-09,强烈控盘,5.64,6.92,6.99,385580,27470,7.35,6.88,7.34,2,0.301
000917,电广传媒,000917.sz,2015-04-09,强烈控盘,23.48,26.89,27.02,658663,180759,27.95,27.02,27.27,2,0.161
000918,嘉凯城,000918.sz,2015-04-09,强烈控盘,4.99,6.85,6.79,266087,18083,6.89,6.63,6.82,2,0.367
000919,金陵药业,000919.sz,2015-04-09,强烈控盘,16.37,18.00,17.74,99801,18025,18.24,17.52,18.00,2,0.1
000920,南方汇通,000920.sz,2015-04-09,强烈控盘,18.76,23.28,23.15,226908,55627,25.61,22.60,25.61,2,0.365
000921,海信科龙,000921.sz,2015-04-09,强烈控盘,9.77,10.89,10.90,137020,15101,11.15,10.75,11.09,2,0.135
000922,佳电股份,000922.sz,2015-04-09,强烈控盘,16.98,17.28,17.23,90929,15867,17.69,17.01,17.58,2,0.035
000923,河北宣工,000923.sz,2015-04-09,强烈控盘,15.31,17.78,17.30,90277,16228,18.31,17.25,17.94,2,0.172
000925,众合科技,000925.sz,2015-04-09,轻度控盘,24.07,25.15,25.00,210312,51594,25.00,23.99,24.85,2,0.032
000926,福星股份,000926.sz,2015-04-07,强烈控盘,11.88,0,0,0,0,0,0,0,0,-1
000927,*ST夏利,000927.sz,2015-04-09,强烈控盘,6.39,8.03,7.97,216302,17286,8.08,7.90,8.03,2,0.257
000928,中钢国际,000928.sz,2015-04-07,强烈控盘,14.79,0,0,0,0,0,0,0,0,-1
000929,兰州黄河,000929.sz,2015-04-09,强烈控盘,12.28,15.50,15.35,70009,10931,15.86,15.11,15.78,2,0.285
000930,中粮生化,000930.sz,2015-04-09,强烈控盘,9.22,11.00,11.39,936619,110543,12.10,11.10,12.10,2,0.312
000931,中 关 村,000931.sz,2015-04-09,强烈控盘,10.83,10.90,10.91,441760,49859,11.54,10.91,11.39,2,0.052
000932,华菱钢铁,000932.sz,2015-04-09,强烈控盘,3.58,4.93,4.92,617356,30899,5.06,4.83,5.02,2,0.402
000933,神火股份,000933.sz,2015-04-09,强烈控盘,5.92,7.03,6.97,444460,31421,7.13,6.92,7.10,2,0.199
000935,四川双马,000935.sz,2015-04-09,强烈控盘,8.07,8.58,8.56,94121,8195,8.84,8.48,8.78,2,0.088
000936,华西股份,000936.sz,2015-04-09,强烈控盘,7.26,8.47,8.45,300471,26601,9.02,8.37,8.99,2,0.238
000937,冀中能源,000937.sz,2015-04-09,强烈控盘,8.23,8.94,8.89,441431,40133,9.22,8.87,9.20,2,0.118
000938,紫光股份,000938.sz,2014-12-19,微弱控盘,28.11,0,0,0,0,0,0,0,0,-1
000939,凯迪电力,000939.sz,2015-04-09,强烈控盘,12.19,16.73,16.46,373481,61184,16.68,16.22,16.51,2,0.354
000948,南天信息,000948.sz,2015-04-09,强烈控盘,22.35,28.22,27.85,131132,39351,31.04,27.27,31.04,2,0.389
000949,新乡化纤,000949.sz,2015-04-09,强烈控盘,5.35,6.10,6.10,253502,15725,6.27,6.07,6.26,2,0.17
000950,建峰化工,000950.sz,2015-04-09,强烈控盘,6.6,8.93,8.97,118064,10689,9.30,8.94,9.04,2,0.37
000951,中国重汽,000951.sz,2015-04-09,强烈控盘,18.5,20.64,20.68,77784,16264,21.12,20.52,21.04,2,0.137
000952,广济药业,000952.sz,2015-04-09,强烈控盘,14.83,19.10,19.00,136271,26144,19.95,18.66,19.27,2,0.299
000953,河池化工,000953.sz,2015-04-09,强烈控盘,8.33,9.41,9.35,110777,10761,9.95,9.22,9.95,2,0.194
000955,欣龙控股,000955.sz,2015-04-09,强烈控盘,6.74,8.01,8.01,304733,25052,8.33,7.88,8.30,2,0.231
000957,中通客车,000957.sz,2015-04-09,强烈控盘,16.58,17.75,17.56,91453,16355,18.03,17.55,18.03,2,0.087
000958,东方能源,000958.sz,2015-04-09,强烈控盘,18.26,23.61,23.61,126371,30162,24.50,21.90,24.08,2,0.319
000959,首钢股份,000959.sz,2015-04-09,强烈控盘,4.92,5.49,5.51,1044583,58223,5.69,5.47,5.55,2,0.128
000960,锡业股份,000960.sz,2015-04-09,强烈控盘,20.05,21.44,21.29,269925,58573,21.88,21.10,21.81,2,0.088
000961,中南建设,000961.sz,2015-04-09,强烈控盘,12.3,19.60,18.53,310339,58197,19.32,18.08,18.99,2,0.544
000962,东方钽业,000962.sz,2015-04-09,强烈控盘,13.12,13.86,13.86,128394,18102,14.28,13.80,14.22,2,0.084
000963,华东医药,000963.sz,2015-04-09,高度控盘,53.08,63.00,63.05,109149,71844,69.30,63.00,67.55,2,0.273
